time[s],position_ego[m],position_pre[m],speed_ego[m/s],speed_pre[m/s],acceleration_ego[m/s2],headway[m],deltav[m/s],engine_throttle,engine_brake,Controller_throttle,Controller_brake
56.450283,"[307.2424011230469, 8.067052841186523, 0.0]","[306.27154541015625, 4.5, 0.0]",8.790171688013555,6.784703731536865,-0.36363542798136805,,,0.0,-0.0,0.0,-0.0
56.468718,"[307.4183044433594, 8.071134567260742, 0.0]","[306.40692138671875, 4.5, 0.0]",8.782898864675042,6.807730197906494,-0.3636411669256212,,,0.0,-0.0,0.0,-0.0
56.491582,"[307.59405517578125, 8.075213432312012, 0.0]","[306.5443420410156, 4.5, 0.0]",8.775626014717217,6.8310980796813965,-0.36364249789127,,,0.0,-0.0,0.0,-0.0
56.510968,"[307.7696533203125, 8.079288482666016, 0.0]","[306.67950439453125, 4.5, 0.0]",8.768353163723607,6.854085922241211,-0.3636425496805096,,,0.0,-0.0,0.0,-0.0
56.529962,"[307.94512939453125, 8.08336067199707, 0.0]","[306.81719970703125, 4.5, 0.0]",8.76108031964538,6.877487659454346,-0.3636422039113185,,,0.0,-0.0,0.0,-0.0
56.549956,"[308.1204528808594, 8.08742904663086, 0.0]","[306.9552917480469, 4.5, 0.0]",8.75380748524778,6.900960445404053,-0.3636417198800146,,,0.0,-0.0,0.0,-0.0
56.569753,"[308.2956237792969, 8.0914945602417, 0.0]","[307.09466552734375, 4.5, 0.0]",8.746534665715801,6.924647808074951,-0.36364097659893346,,,0.0,-0.0,0.0,-0.0
56.591086,"[308.47064208984375, 8.095556259155273, 0.0]","[307.2353515625, 4.5, 0.0]",8.73926185793777,6.948558807373047,-0.363640388901576,,,0.0,-0.0,0.0,-0.0
56.610559,"[308.6455383300781, 8.099614143371582, 0.0]","[307.37152099609375, 4.5, 0.0]",8.731989056728093,6.971624851226807,-0.36364006048383857,,,0.0,-0.0,0.0,-0.0
56.629752,"[308.8202819824219, 8.103669166564941, 0.0]","[307.51165771484375, 4.5, 0.0]",8.72471625620999,6.994785785675049,-0.3636400259051875,,,0.0,-0.0,0.0,-0.0
56.65,"[308.994873046875, 8.107720375061035, 0.0]","[307.65435791015625, 4.5, 0.0]",8.717443460531642,7.018369197845459,-0.36363978391733554,,,0.0,-0.0,0.0,-0.0
56.668202,"[309.1693115234375, 8.11176872253418, 0.0]","[307.7922668457031, 4.5, 0.0]",8.710170653791645,7.041164398193361,-0.36364033699989307,,,0.0,-0.0,0.0,-0.0
56.689123,"[309.3436279296875, 8.115813255310059, 0.0]","[307.9336242675781, 4.5, 0.0]",8.702897852928457,7.064528465270996,-0.3636400431593856,,,0.0,-0.0,0.0,-0.0
56.70856,"[309.5177917480469, 8.119854927062988, 0.0]","[308.07366943359375, 4.5, 0.0]",8.695625049645741,7.087540626525879,-0.36364016413577005,,,0.0,-0.0,0.0,-0.0
56.730514,"[309.6918029785156, 8.123892784118652, 0.0]","[308.2205810546875, 4.5, 0.0]",8.688352252585384,7.113908290863037,-0.36363985301788304,,,0.0,-0.0,0.0,-0.0
56.749833,"[309.86566162109375, 8.12792682647705, 0.0]","[308.3600158691406, 4.5, 0.0]",8.681079462092953,7.129096508026125,-0.3636395246215507,,,0.0,-0.0,0.0,-0.0
